precision,recall,f1,iou,dice,specificity,accuracy,image_path,mask_path
0.5021064619260789,0.29039653858557163,0.3348575452244933,0.25913734934663785,0.33485754520171296,0.8887606178462505,0.851226806640625,patches_output/images/Tile 7_image_part_001_patch_5_2.jpg,patches_output/masks/Tile 7_image_part_001_patch_5_2.png
0.3700075087663069,0.3727378937831753,0.37103340522654005,0.2810413417606162,0.3710334052149942,0.8910362162441487,0.883392333984375,patches_output/images/Tile 7_image_part_001_patch_5_3.jpg,patches_output/masks/Tile 7_image_part_001_patch_5_3.png
0.22764821075471744,0.25192760148064136,0.21943212984191413,0.13725478799170374,0.21943212983560184,0.7958538554090613,0.75362548828125,patches_output/images/Tile 7_image_part_001_patch_5_4.jpg,patches_output/masks/Tile 7_image_part_001_patch_5_4.png
0.33912319963853615,0.39238938745769925,0.3594566672830415,0.30411428130652185,0.3594566672719638,0.8770751122935555,0.9380950927734375,patches_output/images/Tile 7_image_part_001_patch_5_5.jpg,patches_output/masks/Tile 7_image_part_001_patch_5_5.png
0.35017381931846464,0.2945903086819545,0.30927255860640956,0.257891219007642,0.30927255860084635,0.9120086557268182,0.918511962890625,patches_output/images/Tile 7_image_part_001_patch_5_6.jpg,patches_output/masks/Tile 7_image_part_001_patch_5_6.png
0.451843453328315,0.3768674014616519,0.3932538009283174,0.30475178147380644,0.39325380091185114,0.8959298122238912,0.8802978515625,patches_output/images/Tile 7_image_part_001_patch_6_0.jpg,patches_output/masks/Tile 7_image_part_001_patch_6_0.png
0.536133643637436,0.5028707617164504,0.5179755788170626,0.45905393003921013,0.5179755787925345,0.9498496373151447,0.967596435546875,patches_output/images/Tile 7_image_part_001_patch_6_1.jpg,patches_output/masks/Tile 7_image_part_001_patch_6_1.png
0.3804670566899587,0.33862477645322453,0.35569806330976717,0.32260185141620623,0.3556980632981465,0.9382540675536916,0.971923828125,patches_output/images/Tile 7_image_part_001_patch_6_2.jpg,patches_output/masks/Tile 7_image_part_001_patch_6_2.png
0.4906488112211093,0.4001555865278891,0.43470604057210527,0.3916545331466331,0.434706040550323,0.9070867185228564,0.9719619750976562,patches_output/images/Tile 7_image_part_001_patch_6_3.jpg,patches_output/masks/Tile 7_image_part_001_patch_6_3.png
0.38335015763086056,0.3255994962935772,0.3486713096267347,0.3151151363329746,0.348671309608575,0.9271177172573474,0.98194580078125,patches_output/images/Tile 7_image_part_001_patch_6_4.jpg,patches_output/masks/Tile 7_image_part_001_patch_6_4.png
0.5074487145921853,0.4677788423097624,0.4828333136407122,0.4108540748130549,0.4828333136241881,0.9436244428624014,0.94547119140625,patches_output/images/Tile 7_image_part_001_patch_6_5.jpg,patches_output/masks/Tile 7_image_part_001_patch_6_5.png
0.44417065153701396,0.351747907944135,0.3853788902108853,0.30184623744987427,0.38537889019006455,0.8710349032103615,0.864794921875,patches_output/images/Tile 7_image_part_001_patch_6_6.jpg,patches_output/masks/Tile 7_image_part_001_patch_6_6.png
0.6370967916070632,0.619388350700364,0.6077077804294061,0.4522568733408739,0.6077077804124998,0.7986596884424731,0.7799173990885416,patches_output/images/Tile 7_image_part_001_patch_7_0.jpg,patches_output/masks/Tile 7_image_part_001_patch_7_0.png
0.5144158095172146,0.4670743578900575,0.4633522794642775,0.3847841045251379,0.4633522794513941,0.8740939670191981,0.8878326416015625,patches_output/images/Tile 7_image_part_001_patch_7_1.jpg,patches_output/masks/Tile 7_image_part_001_patch_7_1.png
0.668080472106358,0.5546113661970642,0.584526231133398,0.4942562058443712,0.5845262311066811,0.8925472315516579,0.9297103881835938,patches_output/images/Tile 7_image_part_001_patch_7_2.jpg,patches_output/masks/Tile 7_image_part_001_patch_7_2.png
0.4720288271221951,0.3477806240291681,0.38834774013319234,0.33252956577132986,0.3883477401143703,0.8521516594778753,0.94635009765625,patches_output/images/Tile 7_image_part_001_patch_7_3.jpg,patches_output/masks/Tile 7_image_part_001_patch_7_3.png
0.4845761413231042,0.4175445622817507,0.4458357727316453,0.4080693362023261,0.44583577269522146,0.9178122009322902,0.9813919067382812,patches_output/images/Tile 7_image_part_001_patch_7_4.jpg,patches_output/masks/Tile 7_image_part_001_patch_7_4.png
0.4735729561462178,0.4187877941282262,0.4421387256041188,0.4042382225029216,0.4421387255643723,0.9188330569968959,0.9894027709960938,patches_output/images/Tile 7_image_part_001_patch_7_5.jpg,patches_output/masks/Tile 7_image_part_001_patch_7_5.png
0.5987047316289825,0.6068732256600033,0.5990672507106564,0.48524199510033705,0.5990672506865155,0.9351083893296828,0.909796142578125,patches_output/images/Tile 7_image_part_001_patch_7_6.jpg,patches_output/masks/Tile 7_image_part_001_patch_7_6.png
0.3803602330851229,0.40045363536926726,0.38082331568605027,0.2815586282741851,0.3808233156754936,0.8891211527327014,0.865789794921875,patches_output/images/Tile 7_image_part_002_patch_0_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_0_0.png
0.35861084835499446,0.3492822233275823,0.33977311225292944,0.2748633286655286,0.33977311219194817,0.8901721685512063,0.94354248046875,patches_output/images/Tile 7_image_part_002_patch_0_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_0_1.png
0.48486529946767637,0.464115659853568,0.47177124169613116,0.39095908059578643,0.47177124168114376,0.9310219433961443,0.927032470703125,patches_output/images/Tile 7_image_part_002_patch_0_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_0_2.png
0.4968928472375641,0.339118441321571,0.3699519557216322,0.2814866759909507,0.369951955705374,0.8898154494839444,0.84876708984375,patches_output/images/Tile 7_image_part_002_patch_0_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_0_3.png
0.501390348105976,0.3670760975773441,0.34566614143910335,0.23203761576774257,0.34566614142130325,0.858173367536818,0.8141845703125,patches_output/images/Tile 7_image_part_002_patch_0_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_0_4.png
0.379032486127362,0.3080232774176407,0.3342295069062794,0.29435140641459456,0.33422950688273784,0.9018900879219098,0.95565185546875,patches_output/images/Tile 7_image_part_002_patch_0_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_0_5.png
0.25,0.24755096435546875,0.24876945488001226,0.24755096435546875,0.24876945487810498,0.7475509643440621,0.9951019287109375,patches_output/images/Tile 7_image_part_002_patch_0_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_0_6.png
0.44347621576336255,0.4191197061406804,0.42667464554273515,0.33523431319612595,0.42667464552741724,0.9088563797254763,0.90430908203125,patches_output/images/Tile 7_image_part_002_patch_1_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_1_0.png
0.48645242800080296,0.4466988627721558,0.4566008476623723,0.3749696264820258,0.45660084764639547,0.9222499981382623,0.923382568359375,patches_output/images/Tile 7_image_part_002_patch_1_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_1_1.png
0.4213022197775397,0.3085969442712633,0.31576545148135904,0.22470301614163893,0.31576545147055035,0.8713256429434528,0.80975341796875,patches_output/images/Tile 7_image_part_002_patch_1_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_1_2.png
0.4314907396128822,0.404693561504376,0.4032538068787825,0.3077374388638338,0.40325380686570017,0.8983732831180452,0.879534912109375,patches_output/images/Tile 7_image_part_002_patch_1_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_1_3.png
0.5123830292944788,0.4430896616978689,0.45144752935832216,0.3191705288089173,0.45144752933779025,0.8614482068975022,0.82373046875,patches_output/images/Tile 7_image_part_002_patch_1_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_1_4.png
0.4824677372884402,0.3588859027571774,0.39275894844183573,0.294697556641133,0.39275894840290554,0.9092672171115002,0.9104258219401041,patches_output/images/Tile 7_image_part_002_patch_1_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_1_5.png
0.65789476526689,0.6110590566790773,0.6323683265416875,0.6037608906503076,0.632368326501823,0.9443931199222324,0.9920247395833334,patches_output/images/Tile 7_image_part_002_patch_1_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_1_6.png
0.4302961381709488,0.4187377079846793,0.37133071291131714,0.2822778140461154,0.37133071288243363,0.8825561186519095,0.84505615234375,patches_output/images/Tile 7_image_part_002_patch_2_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_2_0.png
0.3531765848245249,0.21529241817877928,0.22362813251220484,0.18025728617738773,0.2236281325084109,0.8832974880433196,0.826171875,patches_output/images/Tile 7_image_part_002_patch_2_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_2_1.png
0.5653289111778735,0.4725219576037931,0.4574418315002955,0.32506970285415426,0.45744183148402734,0.8854472064572523,0.8427734375,patches_output/images/Tile 7_image_part_002_patch_2_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_2_2.png
0.33971268866135435,0.3066370523882346,0.31517145915745115,0.21518667323673263,0.31517145914604916,0.8469824490100268,0.792034912109375,patches_output/images/Tile 7_image_part_002_patch_2_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_2_3.png
0.45770680684709053,0.3787544300400776,0.4133077774357612,0.31557683027918254,0.41330777742249636,0.891411558928698,0.85345458984375,patches_output/images/Tile 7_image_part_002_patch_2_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_2_4.png
0.4145866331781508,0.47009245698245355,0.41282417134809835,0.3326300919618206,0.4128241713268651,0.9070821464169564,0.903497314453125,patches_output/images/Tile 7_image_part_002_patch_2_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_2_5.png
0.4683923939367924,0.4532852693281411,0.460663163101959,0.38694221594301154,0.4606631630829667,0.9288737217524403,0.93343505859375,patches_output/images/Tile 7_image_part_002_patch_2_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_2_6.png
0.49981122922369303,0.43388531782616446,0.44468585360058077,0.3632839972322486,0.4446858535870473,0.9148006603756217,0.905572509765625,patches_output/images/Tile 7_image_part_002_patch_3_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_3_0.png
0.578079267635544,0.49968532289305,0.50379232428381,0.3750145296778759,0.5037923242667391,0.9038877157941745,0.86005859375,patches_output/images/Tile 7_image_part_002_patch_3_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_3_1.png
0.6122382907395787,0.4836389345241871,0.46324962191527935,0.3590168065322141,0.4632496219003316,0.9181649403682387,0.8728515625,patches_output/images/Tile 7_image_part_002_patch_3_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_3_2.png
0.4991145729506316,0.3732906165146654,0.30227764270754454,0.20823956713794511,0.30227764269750035,0.8653071550329804,0.8007080078125,patches_output/images/Tile 7_image_part_002_patch_3_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_3_3.png
0.39772942125572647,0.3652457812096189,0.3664234206404091,0.2640055058807357,0.3664234206284342,0.8689948041356755,0.821368408203125,patches_output/images/Tile 7_image_part_002_patch_3_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_3_4.png
0.47010484146786585,0.35547152737979104,0.40146259219932895,0.30855346413338913,0.40146259218078856,0.8837524673849748,0.886865234375,patches_output/images/Tile 7_image_part_002_patch_3_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_3_5.png
0.5042761020963413,0.335817870333893,0.3804568429035359,0.2834100498630734,0.380456842880846,0.8806853968293508,0.866314697265625,patches_output/images/Tile 7_image_part_002_patch_3_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_3_6.png
0.43166991787133757,0.4169931319553575,0.42193925673943566,0.3299473334357751,0.4219392567276768,0.8990140485849182,0.860430908203125,patches_output/images/Tile 7_image_part_002_patch_4_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_4_0.png
0.6368331558673515,0.5066975187951979,0.5162802307928114,0.40961322746965567,0.5162802307699608,0.9316629328196739,0.900946044921875,patches_output/images/Tile 7_image_part_002_patch_4_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_4_1.png
0.6309809499062868,0.6667635847408386,0.5162093515999974,0.39455218559557326,0.5162093515785542,0.9209199381676225,0.87198486328125,patches_output/images/Tile 7_image_part_002_patch_4_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_4_2.png
0.5569603927612209,0.6653879457306242,0.5629194186455596,0.447667967075701,0.562919418615008,0.9251527493771479,0.888922119140625,patches_output/images/Tile 7_image_part_002_patch_4_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_4_3.png
0.4326977987080995,0.39003950862069714,0.36888947035375336,0.26717029823344857,0.3688894703408301,0.8785399063650374,0.82010498046875,patches_output/images/Tile 7_image_part_002_patch_4_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_4_4.png
0.5190344023617653,0.3491964620805247,0.3367303767463387,0.23206102425954164,0.3367303767341342,0.8542542814854265,0.784375,patches_output/images/Tile 7_image_part_002_patch_4_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_4_5.png
0.4234609386109961,0.3892837759448272,0.394808214739498,0.29953851316744873,0.39480821472726807,0.8937254060764597,0.8810302734375,patches_output/images/Tile 7_image_part_002_patch_4_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_4_6.png
0.4452228869136691,0.44621285360489943,0.4443720824119183,0.3535784900148012,0.4443720823983902,0.9125046049507816,0.8947265625,patches_output/images/Tile 7_image_part_002_patch_5_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_5_0.png
0.6923833194029901,0.8049545510855477,0.6989900019807809,0.5532147815559645,0.698990001879479,0.9308733072169912,0.90615234375,patches_output/images/Tile 7_image_part_002_patch_5_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_5_1.png
0.7529812435055978,0.6877374075253114,0.6544318184943952,0.5219784643237612,0.6544318184653728,0.9319729222712368,0.89237060546875,patches_output/images/Tile 7_image_part_002_patch_5_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_5_2.png
0.6971528566348917,0.6960935251316752,0.6257372633842117,0.4736261792674078,0.6257372633523752,0.9089714629647648,0.8571533203125,patches_output/images/Tile 7_image_part_002_patch_5_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_5_3.png
0.5525635417171928,0.4122387177905781,0.39288506551505503,0.29413292358460125,0.3928850655016305,0.8940773763701092,0.83436279296875,patches_output/images/Tile 7_image_part_002_patch_5_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_5_4.png
0.5428703493615797,0.36260726407342636,0.3158201785359429,0.23996732879790555,0.31582017852600813,0.8946326744760185,0.843328857421875,patches_output/images/Tile 7_image_part_002_patch_5_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_5_5.png
0.5392935430133659,0.399256833292302,0.44467140894790547,0.3189319894105197,0.444671408921226,0.8884281989904187,0.811993408203125,patches_output/images/Tile 7_image_part_002_patch_5_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_5_6.png
0.8695489620796106,0.7951300742755381,0.8261939236730963,0.7113328911896365,0.8261939236098454,0.9261058364295373,0.9477691650390625,patches_output/images/Tile 7_image_part_002_patch_6_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_6_0.png
0.5830434500027531,0.4760645095686201,0.45256772652515426,0.36103575066597654,0.45256772651156235,0.906377563047194,0.87520751953125,patches_output/images/Tile 7_image_part_002_patch_6_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_6_1.png
0.5312610500851409,0.46693164129535036,0.44887537976325065,0.3217904772895035,0.44887537974332237,0.8828156342023213,0.831536865234375,patches_output/images/Tile 7_image_part_002_patch_6_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_6_2.png
0.5740504653636126,0.4754837378928919,0.49406041600536127,0.4012728468590151,0.49406041598472134,0.9209919409126608,0.88785400390625,patches_output/images/Tile 7_image_part_002_patch_6_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_6_3.png
0.5729833861527325,0.39755193516793813,0.3869375725790062,0.2957204909564203,0.3869375725671379,0.9004795390362617,0.86485595703125,patches_output/images/Tile 7_image_part_002_patch_6_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_6_4.png
0.4640064769250235,0.4381261851156838,0.42188205237277565,0.3362474088141129,0.42188205236226217,0.9155479777833024,0.86993408203125,patches_output/images/Tile 7_image_part_002_patch_6_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_6_5.png
0.48367880079874775,0.4394613800208016,0.42761750051871905,0.3370735270008479,0.42761750050358704,0.898631670205489,0.8332763671875,patches_output/images/Tile 7_image_part_002_patch_6_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_6_6.png
0.44213058770205704,0.44595368168972804,0.44244202964076756,0.35905872568079744,0.44244202961864865,0.9017763869562405,0.90863037109375,patches_output/images/Tile 7_image_part_002_patch_7_0.jpg,patches_output/masks/Tile 7_image_part_002_patch_7_0.png
0.471177190492064,0.45790862181785086,0.4618034161957203,0.3870700581739389,0.46180341616414566,0.9203272311616626,0.96053466796875,patches_output/images/Tile 7_image_part_002_patch_7_1.jpg,patches_output/masks/Tile 7_image_part_002_patch_7_1.png
0.6295805363975349,0.5458855990474343,0.559011440962107,0.4363926178063461,0.5590114409355998,0.9197775969060755,0.884228515625,patches_output/images/Tile 7_image_part_002_patch_7_2.jpg,patches_output/masks/Tile 7_image_part_002_patch_7_2.png
0.46869988537633356,0.4440392483307335,0.4423693907534673,0.3635809439525114,0.4423693907416208,0.9139405657789086,0.877056884765625,patches_output/images/Tile 7_image_part_002_patch_7_3.jpg,patches_output/masks/Tile 7_image_part_002_patch_7_3.png
0.6283277708577286,0.4769418869841653,0.47886725372745625,0.40199540931575184,0.4788672537122972,0.9196223846049986,0.892791748046875,patches_output/images/Tile 7_image_part_002_patch_7_4.jpg,patches_output/masks/Tile 7_image_part_002_patch_7_4.png
0.44443693175553917,0.4454712799370911,0.43244408945972773,0.34122587721486103,0.4324440894445278,0.9015174225339914,0.859857177734375,patches_output/images/Tile 7_image_part_002_patch_7_5.jpg,patches_output/masks/Tile 7_image_part_002_patch_7_5.png
0.48255312799091776,0.4068198964845468,0.3765923502939263,0.27955556391258407,0.376592350276967,0.8636901946387615,0.864569091796875,patches_output/images/Tile 7_image_part_002_patch_7_6.jpg,patches_output/masks/Tile 7_image_part_002_patch_7_6.png
0.714429154119581,0.717512450132296,0.7159640713412295,0.6856455550189887,0.7159640710534831,0.978810485783673,0.987548828125,patches_output/images/Tile 7_image_part_003_patch_0_0.jpg,patches_output/masks/Tile 7_image_part_003_patch_0_0.png
0.6026633555872403,0.462701557881816,0.4957842675528064,0.3732674518324921,0.4957842675314847,0.89109020226061,0.867822265625,patches_output/images/Tile 7_image_part_003_patch_0_1.jpg,patches_output/masks/Tile 7_image_part_003_patch_0_1.png
0.5250351709419493,0.3564659322822503,0.3825618941158259,0.27581544065489055,0.38256189409600627,0.8752223557721729,0.864300537109375,patches_output/images/Tile 7_image_part_003_patch_0_2.jpg,patches_output/masks/Tile 7_image_part_003_patch_0_2.png
